"No.","Time","Source","Destination","Protocol","Length","Info"
"281","0.000063","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3418 Ack=138474 Win=126272 Len=0 TSval=591093607 TSecr=900213347"
"282","0.000056","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3418 Ack=140338 Win=124416 Len=0 TSval=591093607 TSecr=900213347"
"283","0.000003","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3418 Ack=143234 Win=121536 Len=0 TSval=591093607 TSecr=900213348"
"286","0.000047","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3418 Ack=144878 Win=119872 Len=0 TSval=591093607 TSecr=900213348"
"287","0.000134","100.64.170.173","54.237.226.164","TCP","66","[TCP Window Update] 60881  >  443 [ACK] Seq=3418 Ack=144878 Win=131072 Len=0 TSval=591093607 TSecr=900213348"
"289","0.000154","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3418 Ack=145056 Win=131072 Len=0 TSval=591093609 TSecr=900213348"
"290","0.489370","100.64.170.173","52.3.144.142","TLSv1.3","130","Application Data"
"291","0.000176","100.64.170.173","52.3.144.142","TLSv1.3","197","Application Data"
"294","0.000058","100.64.170.173","52.3.144.142","TCP","66","60891  >  443 [ACK] Seq=1999 Ack=2451 Win=130816 Len=0 TSval=3753904171 TSecr=2438422864"
"295","16.473371","100.64.170.173","54.237.226.164","TLSv1.3","391","Application Data"
"296","0.000071","100.64.170.173","54.237.226.164","TLSv1.3","105","Application Data"
"299","0.000038","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3782 Ack=145095 Win=131008 Len=0 TSval=591110625 TSecr=900230368"
"301","0.000064","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3782 Ack=145366 Win=130752 Len=0 TSval=591110825 TSecr=900230568"
"303","0.000062","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3782 Ack=146814 Win=129600 Len=0 TSval=591110827 TSecr=900230569"
"308","0.000084","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3782 Ack=152206 Win=125632 Len=0 TSval=591110830 TSecr=900230569"
"309","0.000099","100.64.170.173","54.237.226.164","TCP","66","[TCP Window Update] 60881  >  443 [ACK] Seq=3782 Ack=152206 Win=131072 Len=0 TSval=591110830 TSecr=900230569"
"316","0.000067","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3782 Ack=158074 Win=125184 Len=0 TSval=591110831 TSecr=900230572"
"319","0.000014","100.64.170.173","54.237.226.164","TCP","66","[TCP Window Update] 60881  >  443 [ACK] Seq=3782 Ack=158074 Win=131072 Len=0 TSval=591110831 TSecr=900230572"
"320","0.000037","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3782 Ack=160970 Win=128128 Len=0 TSval=591110831 TSecr=900230572"
"321","0.000061","100.64.170.173","54.237.226.164","TCP","66","[TCP Window Update] 60881  >  443 [ACK] Seq=3782 Ack=160970 Win=131072 Len=0 TSval=591110831 TSecr=900230572"
"324","0.000053","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3782 Ack=162886 Win=129152 Len=0 TSval=591110831 TSecr=900230573"
"331","0.000064","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3782 Ack=169233 Win=124672 Len=0 TSval=591110833 TSecr=900230574"
"335","0.000039","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3782 Ack=173577 Win=120320 Len=0 TSval=591110833 TSecr=900230576"
"337","0.000029","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3782 Ack=173647 Win=120256 Len=0 TSval=591110833 TSecr=900230576"
"338","0.000018","100.64.170.173","54.237.226.164","TCP","66","[TCP Window Update] 60881  >  443 [ACK] Seq=3782 Ack=173647 Win=131072 Len=0 TSval=591110833 TSecr=900230576"
"339","0.000095","100.64.170.173","54.237.226.164","TLSv1.3","101","Application Data"
"341","0.000041","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3817 Ack=175095 Win=129600 Len=0 TSval=591110834 TSecr=900230577"
"344","0.000041","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3817 Ack=177073 Win=129088 Len=0 TSval=591110834 TSecr=900230577"
"349","0.000041","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3817 Ack=182015 Win=126080 Len=0 TSval=591110836 TSecr=900230578"
"350","0.000088","100.64.170.173","54.237.226.164","TCP","66","[TCP Window Update] 60881  >  443 [ACK] Seq=3817 Ack=182015 Win=131072 Len=0 TSval=591110836 TSecr=900230578"
"353","0.000058","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3817 Ack=183368 Win=129664 Len=0 TSval=591110836 TSecr=900230579"
"357","0.000066","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3817 Ack=186739 Win=127680 Len=0 TSval=591110838 TSecr=900230580"
"358","0.000090","100.64.170.173","54.237.226.164","TCP","66","[TCP Window Update] 60881  >  443 [ACK] Seq=3817 Ack=186739 Win=131072 Len=0 TSval=591110838 TSecr=900230580"
"361","0.000058","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3817 Ack=189502 Win=128256 Len=0 TSval=591110839 TSecr=900230581"
"365","0.000058","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3817 Ack=193110 Win=127424 Len=0 TSval=591110841 TSecr=900230583"
"366","0.000094","100.64.170.173","54.237.226.164","TCP","66","[TCP Window Update] 60881  >  443 [ACK] Seq=3817 Ack=193110 Win=131072 Len=0 TSval=591110841 TSecr=900230583"
"369","0.000035","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3817 Ack=195318 Win=128832 Len=0 TSval=591110841 TSecr=900230583"
"374","0.000067","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3817 Ack=197839 Win=128512 Len=0 TSval=591110844 TSecr=900230585"
"376","0.000084","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3817 Ack=199094 Win=129792 Len=0 TSval=591110847 TSecr=900230585"
"378","0.428781","100.64.170.173","52.3.144.142","TLSv1.3","134","Application Data"
"379","0.000532","100.64.170.173","52.3.144.142","TLSv1.3","105","Application Data"
"382","0.000066","100.64.170.173","52.3.144.142","TCP","66","60890  >  443 [ACK] Seq=1491 Ack=2274 Win=131008 Len=0 TSval=378464558 TSecr=2502863452"
"384","0.000066","100.64.170.173","52.3.144.142","TCP","66","60890  >  443 [ACK] Seq=1491 Ack=2444 Win=130880 Len=0 TSval=378464565 TSecr=2502863463"
"385","0.009728","100.64.170.173","52.3.144.142","TLSv1.3","133","Application Data"
"386","0.000531","100.64.170.173","52.3.144.142","TLSv1.3","105","Application Data"
"387","0.000403","100.64.170.173","52.3.144.142","TLSv1.3","208","Application Data"
"391","0.000070","100.64.170.173","52.3.144.142","TCP","66","60891  >  443 [ACK] Seq=2247 Ack=2676 Win=130816 Len=0 TSval=3753921478 TSecr=2438440180"
"392","0.579970","100.64.170.173","54.237.226.164","TLSv1.3","384","Application Data"
"395","0.000094","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=4135 Ack=199263 Win=130880 Len=0 TSval=591112206 TSecr=900231949"
"397","0.000074","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=4135 Ack=200711 Win=129600 Len=0 TSval=591112206 TSecr=900231950"
"400","0.000055","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=4135 Ack=203480 Win=128256 Len=0 TSval=591112207 TSecr=900231950"
"403","0.000046","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=4135 Ack=206058 Win=128448 Len=0 TSval=591112207 TSecr=900231950"
"406","0.000042","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=4135 Ack=208349 Win=128768 Len=0 TSval=591112209 TSecr=900231951"
"409","0.000054","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=4135 Ack=209689 Win=129728 Len=0 TSval=591112209 TSecr=900231951"
"411","0.000061","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=4135 Ack=211137 Win=129600 Len=0 TSval=591112211 TSecr=900231954"
